"","OTU_1931","OTU_2222","OTU_6378","OTU_9477","OTU_9514","OTU_9562","OTU_11297","OTU_12570","OTU_15054","OTU_15382","OTU_15462","OTU_17538","OTU_18951","OTU_19191","OTU_23235","OTU_28952","OTU_35049","OTU_44126","OTU_46159","OTU_50448","OTU_51831","OTU_58295","OTU_58296","OTU_58301","OTU_59566","OTU_64396","OTU_67513","OTU_68416","OTU_70379","OTU_70628","OTU_70974","OTU_72003","OTU_73021","OTU_73887","OTU_74059","OTU_74211","OTU_74391","OTU_74655","OTU_79234","OTU_83011","OTU_86715","OTU_88035","OTU_88701","OTU_92034","OTU_92131","OTU_92289","OTU_94166","OTU_98605","OTU_102425","OTU_104043","OTU_105974","OTU_107258","OTU_108747","OTU_114821","OTU_114946","OTU_125439","OTU_131765","OTU_132150","OTU_142000","OTU_144643","OTU_145149","OTU_162077","OTU_164515","OTU_180927","OTU_200359","OTU_204197","OTU_204845","OTU_236623","OTU_239506","OTU_244707","OTU_247733","OTU_248474","OTU_248759","OTU_255669","OTU_332405","OTU_361804","OTU_370058","OTU_370431","OTU_389328","OTU_399586","OTU_423742","OTU_428237","OTU_469893","OTU_469920","OTU_470213","OTU_470477","OTU_470738","OTU_470747","OTU_470805","OTU_470993","OTU_471122","OTU_471141","OTU_471156","OTU_484296","OTU_484401","OTU_484462","OTU_500281","OTU_515620","OTU_516119","OTU_521268","OTU_526804","OTU_528842","OTU_529659","OTU_529857","OTU_530801","OTU_535825","OTU_539347","OTU_540352","OTU_543491","OTU_544531","OTU_554755","OTU_561636","OTU_566658","OTU_568929","OTU_570119","OTU_571665","OTU_588912","OTU_590169"
"OTU_15462",154.887236435934,-1802.5102809606,14893.6328415215,9283.30777481295,63411.9393475645,3934.00650081097,11537.9815962957,4491.12237743944,39240.2910322817,5928.42178098676,25308.018626066,33884.9736566735,31882.668236279,1304.78763145503,3558.93236278972,-9282.98485324125,72589.8149427092,687.03531627688,3059.14415581018,5810.68779103228,2901.39780515879,20037.7131795113,32278.8481792497,26529.996939256,12682.5818160414,91838.9049992152,-2434.98434311725,2684.84876785434,1622.85309736828,4179.50170041333,7302.69549521268,404.03886098467,44282.3696960184,4453.84294720871,6197.83118819652,1533.40083974258,-5437.64403808926,24145.1521085125,-343.804347826087,12725.127674881,-857.098623973212,8729.37314916549,7725.84798304819,3072.60275728562,32758.3029220949,9474.77149060849,3949.13596766599,40243.4400800502,9947.37054622508,7699.51737037618,1341.15284099827,85122.8462303144,10472.2218908596,28165.3109532779,-3749.34802228849,1197.66569873908,-781.548082456966,416.24039920473,2144.82954010359,256.099788102339,38380.2441531942,3485.33524302831,3097.84352273322,21793.7531523047,-2635.03969811123,43708.0261340449,44166.5854523099,510.709817924973,-2024.3829461623,18621.8568251975,5142.48243342228,290.250889446973,3787.61154711453,1622.02623868571,410745.40178151,3198.28994663318,919.565478993355,41948.2128132685,15219.4012844661,2814.22458536075,-61909.3320384032,8672.92832103804,6111.94786271124,-565.452440747135,33100.0158269241,24107.9199366923,1190.6955736933,2493.6488908073,5001.56394862136,7949.39819756187,-150.149531732329,22943.3008685188,16356.7578742217,37005.6208993879,18511.2654476011,8528.86401925391,1602.48400303458,-1218.89698111233,8761.15060430074,49237.2732302621,1690.49812954534,23348.5050881599,18404.147190394,7909.66326584,-4737.13044786271,835.048330978915,1033.66045361796,68549.6259090671,4922.23964055878,7805.84166535866,3852.77787369853,218.263721027573,2178.25371474912,659.378616648355,-3743.13570606394,2208.94787579135,1359.73328362894,6994.30009679276
"OTU_17538",14824.4688039554,-1330.08307173128,62062.8448699838,39606.5349369539,511671.004041752,25672.1421807147,27959.7357819285,4973.44972008581,371873.518639146,-87412.8278396903,33884.9736566735,283334.453670277,166009.629924659,-12525.3878642809,43.7086668759483,173190.815910637,182699.63514362,-9687.65821692042,-19248.3848035369,13800.9836237116,-6309.23825406791,115877.651912311,115901.188562758,83348.0638570606,54907.1849134097,554719.874444096,-35768.6742008057,8513.7649113169,-2609.34709360121,29632.6815125831,555823.914181447,-6695.96743054466,247504.772602417,12973.4475095485,19075.8959870245,10760.7904698373,-25462.1694919688,-13059.5910113535,-17977.847826087,41578.0933788521,10567.1353136609,18948.765683043,22058.8648040601,3084.71877779522,-31707.1101344635,20319.9954612044,27115.839415581,129343.991484853,32205.9883587087,50480.6458039031,-7761.18690158531,61793.4554099304,-522554.452911631,370358.742871344,483391.969719563,8345.21172761994,37294.6601920159,2226.16924344687,31918.2104719301,-7803.69719562601,480185.67735311,46351.7814445665,17559.4288442421,35610.1592110082,35492.2017605818,281883.94639774,338926.374130173,10814.6029142468,771.648642285356,-19509.9384319573,17494.3529011667,-26316.1477528384,10814.4122979124,-927.909433369958,2053716.90683043,19990.2266912573,2589.32419034165,-229227.780215037,87499.5716658819,15142.3989300476,330726.87376393,22689.6573536337,29700.9160388217,23785.3399780254,127766.321849003,-73593.8769685554,3634.03498927432,-13017.4571757443,8653.20756814733,13843.894770575,1450.54062679851,-691115.643253283,79504.5099408779,45343.9341678439,54675.9323889499,21609.0075995396,6253.1349997384,-11877.0584811385,46951.5077565008,244510.527232774,-57243.873214566,-190978.999751478,-74783.0626013708,24261.0536415005,-7964.05878198085,24816.293622142,51483.6836315597,496087.241144771,-26388.2256186889,21960.6361507874,-6859.94936692304,-280123.428281798,11342.4875608225,-12211.1272170774,101695.068108094,19387.0690237011,13178.5831502119,9347.84875477424
"OTU_18951",29104.2020875844,-20.1815779835714,60624.6177732433,29693.4506226129,1059643.42904044,53644.8268586826,17991.2343431172,6376.47827394967,919096.611481714,-89834.8276304086,31882.668236279,166009.629924659,559902.684874169,43041.1589886465,2908.12772720138,264018.699615445,590613.253335426,-10439.0359833621,10253.3939465285,14230.9189556846,36316.1130905666,273790.18882436,181342.578009732,199799.950727254,106296.742544342,914328.624077853,6194.42582273845,5614.79135928426,7067.50172657354,70803.9327682729,617749.554700989,-7715.14993721551,172232.410937582,16701.2492021137,24782.327290326,11503.4504656517,55042.4726364255,27644.9521399048,95848.2065217391,88807.0832025323,25060.1494401716,16054.2691100298,10152.006893214,5615.00430335374,190044.082012243,20088.2804504787,48492.0482394182,193306.970870612,18909.4280463559,1735.2217862188,-2365.50602992727,1653241.32061947,-647507.035486318,153326.435318893,611030.432506671,21399.1489169675,46269.7965913253,11199.2625438183,74183.4415057814,-13669.1366609114,273898.452466907,30359.0917176791,16826.8964579082,17133.6894652854,201382.74240046,402531.917647674,379208.888348245,26063.930989379,11808.3099984304,34847.8710563491,16480.4281117564,11273.4762596139,40182.701917543,26131.8050933919,7033343.45196986,22922.2054099304,20327.0936142939,-6293.28136608591,90998.1034505311,31234.518233663,1336253.37661539,50908.4801182441,19809.8618741171,62638.588643855,136600.437215508,298769.059671428,14933.9114084654,53294.8669884372,10457.8932532831,9294.92923664522,6726.19514204991,-193231.551954167,288471.614529378,29297.100258986,31006.0096269555,35571.4146523309,18285.1564641867,9999.39501909695,34687.2716475697,263499.465847852,-78124.9985088683,3139.69597917648,47700.3581332078,41091.6815649035,-2256.29797781615,28765.3432480511,54393.9170590697,969864.805472715,22149.6609899022,11889.025637001,40315.6211609899,371286.122207398,19973.6112070319,-8675.82109035735,117786.483780673,50430.8482577303,14188.1879741537,12590.4760503322
"OTU_19191",5341.30610055983,7467.86170407576,-9241.60645895464,-4049.00945691414,129145.262059855,8305.26551300162,-5843.91894260451,258.265983885314,38706.1110893109,12012.6899884895,1304.78763145503,-12525.3878642809,43041.1589886465,67417.8276042484,2507.47032124732,30731.7706534819,104949.608499451,3645.91963584995,30577.877295558,604.52181761105,20268.385078219,37164.6310495474,-16114.2808036415,13142.901022864,1791.04135928426,312295.829657825,37229.3408936326,295.17510333281,9353.48668445561,34797.0747135458,-35432.1336524878,1844.55570815675,-22633.363260608,3723.59744676398,-357.076584000419,-3178.52372730602,80632.1124365615,24167.4896013185,99543.1630434783,-2838.65983885314,12138.2137157955,1804.72564484906,464.789449589285,3279.81666928269,91701.7805551195,-784.829370062261,7262.82538063098,2956.07417726155,369.456704860566,-10958.9591246795,5278.55171872547,373355.775257678,21118.9545597237,-32231.406254905,-24368.4043844504,5196.67580965835,-3903.05815413593,3164.30680688537,2949.2664416889,-514.640938104955,-70002.4803667661,4127.72393135562,-809.013943389316,777.385274420551,103118.394522053,-7870.16715063046,6009.5688013394,11665.7813399257,7463.75286454246,3393.81491654895,818.866334432062,41588.438523518,23109.5439622247,12459.7552843614,554490.379636896,821.116007429498,5807.72275414639,171284.054700989,11015.5361141631,17453.7597969968,357741.002995343,17040.407392874,-1066.49997383979,32142.7938052634,-127.44004080992,213040.846021033,6648.49114477058,73599.0178412599,2265.42870036101,318.114136974834,2755.63025166117,296533.718529273,71415.5020012557,8160.11068382776,-2721.48586040915,3012.88268456025,12534.6557578611,16070.9234814001,-3130.72058284937,-8248.27377962643,16065.6518730707,171985.214814524,102151.189504526,10550.0897033433,21948.2225579449,4295.90201695181,5483.7222701826,91090.4144692094,31256.2658923246,-965.338251451891,24212.7072803851,281198.116425993,4481.1776016324,1903.30874274054,31476.7741851096,903.230366766075,1178.62470569769,2423.65379584576
"OTU_23235",-1206.18926908387,866.811031758489,2362.68497881023,801.513472505624,3184.98967979909,346.03670276775,2087.79632972322,2228.69215978653,-12424.1714147439,19260.0244205515,3558.93236278972,43.7086668759483,2908.12772720138,2507.47032124732,3246.58886621671,-10130.9748600429,28586.3050933919,1687.12929681369,5283.38149427092,888.381585831633,2220.90264479674,413.667229111076,10860.7366190551,2585.21741746455,2912.34935645895,15846.0415031654,6087.28721289175,337.435331973003,1116.08248312667,-256.838983937634,-23050.6341495317,1363.2977292942,-3056.05366766075,932.071731282373,-199.886517030294,-187.415633338565,1984.26621932716,12675.8583555695,9006.73913043478,3637.35738764192,1007.7987495422,631.654868414168,609.706613299848,1713.89085962434,36603.0882383718,4801.20305551196,386.112828964579,9475.33189452205,107.363796892168,-1289.84373201486,1423.9070920316,54181.7388034322,83085.7465860932,-3747.68666614346,-36200.5553680741,1076.82974938524,-2413.46524616753,335.802974415319,-839.574072620729,1608.20223146549,-15858.3557657092,-243.561084078899,237.000810966358,1422.85842097002,2987.99646837231,-1609.19308847381,-15779.4788363941,-861.461845340868,46.0492596661958,17593.8808533459,290.060103071208,4342.74448019672,2317.14236383613,2226.69948464396,62542.632017475,46.3765630722545,775.327447287187,95708.4327159525,3369.08885313661,898.486684455606,6684.00890754984,6426.56205200649,313.383233924554,-3090.52298174018,10228.5967927589,17614.8974389159,1711.95104117616,8069.11553654581,1081.13543138178,1223.3829461623,463.795623397687,44230.3319076022,14863.6054387066,3704.46273478784,935.893371004029,2044.2443493957,2336.30014911317,3221.60236488254,-582.345118505729,23898.7309422906,9425.58375189661,30907.5612410401,28084.0559697588,2530.45695338251,3426.92964212839,-674.719693402396,-1847.30767017213,48813.7177706273,4494.56279757233,1652.70564537226,2609.0087113483,34929.4104797782,-218.529234029195,2707.4050384555,-1050.30349761942,-359.220321247319,-369.482577303406,3696.94528593104
"OTU_28952",38051.3215220007,27434.42856956,38122.2314393345,11250.2001386491,1407563.72918956,72191.4293674462,-24694.6994584838,-10546.5232433422,600426.063660859,-172843.84061895,-9282.98485324125,173190.815910637,264018.699615445,30731.7706534819,-10130.9748600429,1013419.99712238,250224.587440486,-18334.5068408936,-12924.1987783184,2132.98676293622,6582.59603411291,77498.2924449328,-29398.0472060901,25135.2243368388,35585.071168838,1468082.52814838,-28373.5638178203,14993.9212185424,-463.325367550882,47775.1446920944,685289.118806571,-11432.8985245644,160994.858120128,1364.37798880343,11473.4920472977,-3032.69123109925,31735.8678255638,-75769.3040600638,64618.5217391304,25054.9462015382,70075.2165541778,15260.4762596139,7795.33409197928,3258.74062156647,207202.659171768,-12823.2300659237,61140.6046408204,945.672343431173,17553.2855386386,137681.552555852,-12253.8536598127,338981.46934024,-1095566.52052268,661293.278907027,1559508.62405169,20764.1571574321,86376.4390990425,8677.89804060064,60872.6181394862,-16569.2586328677,1113655.91920421,80086.0647857479,13162.5848767854,-1623.57111651755,376772.290613718,380059.220517449,238243.267488097,36116.6427431591,41185.7088761576,-84181.4214801444,8652.3033798985,4373.00550672317,46998.2758593627,18170.1823758698,3326815.05969759,19403.5227855386,11634.61479098,-395530.313189975,41258.0379715377,17420.8053026736,2135369.77618637,1702.43132946162,8210.2649113169,18041.2334929106,34957.2165934181,45956.3080756553,20593.4706351698,66850.1405326218,1677.88819128342,-5030.97453304034,25296.7543164338,-835678.833241773,709699.673324439,-34068.7652906399,26730.1646392508,1661.38382252917,8287.54647360435,5708.42062993774,43923.7605294825,1223879.46372888,-91278.9468424633,-80485.7078951499,-31780.0512609219,38084.9859781301,64530.5609271177,99357.5119813739,168375.364293936,1381860.29817402,-34874.973983676,24225.8633390886,9200.16793543661,39253.2686129859,8468.46119133574,-24006.3898262962,548834.466671899,31991.1786218804,23803.1474650761,5860.23247266259
"OTU_35049",15188.3948882959,-2837.33615863548,105381.621056349,47040.5371736514,1813934.96939256,99388.1456077016,69260.8789174907,27581.2365013342,921412.824059541,271940.922552713,72589.8149427092,182699.63514362,590613.253335426,104949.608499451,28586.3050933919,250224.587440486,1483656.73899963,28505.8558441898,75952.4580521111,28957.4891827552,119311.040535238,354903.821665882,361802.443232355,361807.834981426,161358.299311987,959879.357453042,101152.304557108,13272.7447548789,16615.0478862554,85727.3106785957,207667.077565008,19805.0902788678,194049.535604039,31511.3922591953,26610.0805865118,7227.88394025009,115367.721092973,216216.058284937,141987.22826087,106436.069769267,23689.5531052163,18117.260333281,10803.2593915136,13549.3053157537,403850.106118872,44793.9011929054,91113.3763407105,374442.797036049,12510.0206534819,33157.4535787161,15972.7953487155,2392422.62432637,495122.053039816,225163.468293831,411971.863260608,24654.5205880814,34718.0844189818,25942.0113012086,54890.431250981,12169.3891330508,505052.101253074,29349.5430073772,21723.8010908806,15592.8160283577,160674.92605818,534610.045571077,225214.304321666,33965.0124391775,11489.3497357819,386750.475644849,17708.4676529064,45481.2428321038,72399.4725448648,43995.1037644535,8069093.59608643,28016.0857923926,46131.8139617015,771364.576322398,147059.047022969,30766.534309109,1241590.86552347,104207.083189452,24181.1328676817,71388.794903992,238919.942146706,1015298.17995605,36018.8576230838,177930.123005284,11363.2749306755,18165.3248835871,22348.193114634,1334834.66017894,718259.414377649,50538.0399727934,32572.6265761524,65863.4157510595,16726.0144665934,17420.5069586146,45164.6778239941,1102679.21240779,100142.834340501,902406.086446398,433241.986239732,78159.6069036781,-7792.30935750536,19716.9636634751,47545.4754748077,1097438.04563648,134619.1301601,35408.4013106263,144001.465481609,1081986.78051588,24716.6437634071,42149.2420603778,190478.078925339,58202.3516454769,4845.709948726,54700.5783759745
"OTU_44126",-1453.57259456914,-173.469562601371,69.4288834824465,-1119.04396222466,40164.2421780987,2348.71845079265,617.609676659865,927.868047925496,-34672.1528933187,48046.2696201538,687.03531627688,-9687.65821692042,-10439.0359833621,3645.91963584995,1687.12929681369,-18334.5068408936,28505.8558441898,5085.79725841051,5563.14640558782,655.995343483493,5703.88511745932,-4276.8855098624,4873.00521896092,3067.45476900539,-929.468476952859,-19120.0560743996,9238.01760581803,6.29290273635745,540.241746455292,-649.759090671271,-40332.8670538377,3309.6390938105,-8563.40064354104,203.36791712447,-718.835243028305,-800.351841678439,4166.34808768901,1143.35974206038,7627.25,-120.339899544812,783.625085020667,-1217.74937215508,-843.042366452153,1907.14573850259,29631.6931015539,922.214121278711,2485.20495212682,4694.07103803694,-1622.57729032596,3072.97207398106,1268.77918170878,30459.1269816355,223299.239601318,4996.50663161199,-14050.7758462826,-578.843208810757,-4710.4553183697,359.842018521425,-1898.93206194737,3611.28382514519,18612.1334039659,513.541908648564,-525.561581122796,-1646.01420499137,-14753.4554099304,-17520.889159211,-27626.1136137707,-475.723028828546,-109.430832417726,36596.7074635065,-632.921833307173,2798.32272537017,3617.34930413854,1180.81206508659,-98755.9973447392,-295.508711348297,738.901611468634,69751.1239732119,-144.442290587558,-338.94481504735,-35534.9410087375,1735.03454455083,-836.459281640768,-563.95297703134,-47.456129336054,56001.2592737927,1976.12806728405,13684.7336891121,-489.092018521425,-126.805943598598,798.247580181029,163826.765813844,30517.4827081044,-1132.15902788678,-1914.14208915398,343.606851357715,-608.352744205515,253.529234029195,-834.877060116151,51610.1609245017,22307.4103620572,76848.6830821954,40122.3478522472,719.340645110658,-58.1990660806781,113.259313033014,-2458.3172578873,45283.5361795636,10865.9012583059,1536.76886150787,6460.26054256265,53233.0775650081,-431.664508449746,6644.94938000314,10561.6785433998,-1222.17325903835,-1175.97891487469,4300.44845131586
"OTU_46159",-1036.84120755507,4410.25914299168,-6614.57396797991,-3766.30377230158,-37413.0947915032,-458.967378224245,6.27644796735207,3022.57025323079,-29768.9599748862,45019.4021477528,3059.14415581018,-19248.3848035369,10253.3939465285,30577.877295558,5283.38149427092,-12924.1987783184,75952.4580521111,5563.14640558782,31185.1694134882,995.808808141056,12976.7029116308,13743.5198425156,4466.75838434573,5466.02274629833,291.995513524826,67684.175770418,32691.5866818396,-8.60203787997698,5015.74806414482,7764.71361115471,-88224.5488149427,3420.25243289907,-24057.8614947941,2145.95368335688,-1704.0693114634,-2515.91130382462,26962.4976325014,25720.1970517449,59562.4528985507,-126.894561293361,6074.04171244703,-765.70785590959,-785.846112593523,5378.09882017475,129061.121814995,4141.85386909433,-420.485795008633,7418.97359127296,-2315.19490660807,-5505.43114634019,7426.95384031811,232267.529077068,200163.51530372,-56360.9891827552,-136425.003047664,1822.3475252446,-7733.5333542615,1429.3511091927,-3607.60360749228,2901.35294040705,-40218.3871971956,-186.627099356459,-1480.30573431696,-1456.85658975566,20260.1683801601,-36417.1259352273,-38122.5294040705,1992.02149060849,2328.22983048187,31481.0777088892,-344.369002772982,28806.744009313,11496.7636163868,10641.7218254591,164306.754774237,-696.072973892115,2980.65382200596,238337.221158374,2969.54946894784,6668.84604719301,57074.917216031,11699.6534950034,-1594.7654214409,3400.19310155392,6736.02724585361,132459.672775075,2850.41762151415,47768.1963454193,1313.69961544499,622.669151886151,1632.42316747763,251677.878080364,109679.858303249,3919.09246324491,-3665.86246272171,2214.04332129964,5060.21334955266,10267.281627688,-4202.3685842097,67818.0434521007,28293.4182885994,149878.205606132,117962.81244441,5382.53654580652,15034.3618741171,1306.60702139905,162.853973735154,-42081.4654685293,20047.7057500131,2573.28691204939,15208.3100245906,172800.064341024,997.198765238319,6314.0287631455,22359.5055590436,-1900.58019410872,-1384.12632763041,10617.2576387799
"OTU_50448",730.450740333804,-511.177130748705,5823.15447601109,2722.89600010464,42800.2260110919,2428.60262648459,3221.34046198922,1160.57641395909,27045.5950138649,6488.14619630618,5810.68779103228,13800.9836237116,14230.9189556846,604.52181761105,888.381585831633,2132.98676293622,28957.4891827552,655.995343483493,995.808808141056,2515.28548631821,1459.08813373097,11607.5974206038,15101.9973447392,11005.210210328,4929.80998535029,48717.05484487,-463.166025741642,768.189779207869,-188.804661748548,2861.44601841678,16661.3168000837,397.012439177523,17818.9618453409,1502.95831371318,1891.68588133731,612.265264479674,453.739823680218,2093.17668602522,526.271739130435,4570.83730968451,1042.78310573955,1851.95963480354,1879.91508397426,1386.06048239418,14778.0104510019,2873.10546486684,2661.46323183174,15111.355098624,2537.42941976665,2918.02653952807,129.160846021033,38360.3089651023,25095.678059436,21881.6402186993,16956.7039711191,639.226547376131,1276.38579762465,337.023740386125,2090.17894888296,362.391448228954,34209.6450060168,2943.78569559985,1229.53825929995,3903.56634228012,-1722.57042327212,13536.3397425836,20344.0818945221,742.821835923194,-202.822503008424,9932.7510464082,1595.27163448961,-389.560900957464,2818.772576257,876.025885522943,182748.128956731,1672.49394391252,562.141081986083,8020.09265944645,6408.78553863862,939.716711139015,10876.2197326427,3450.88701407419,2263.55047611573,2174.08203840318,11914.0716920421,14039.8287422173,1109.13303772302,5685.12036310365,1057.12481033851,1760.40120598545,262.628551247842,-2225.74450635693,11336.8849735782,7252.93038769424,4991.77690577094,2406.0184821849,416.045662637995,-556.407131271909,3986.23684141684,25121.0483702192,1997.40322032125,12773.6458562235,8181.1997070057,2872.81810809397,-1562.73930047612,1653.12830272589,2345.39749123633,60721.0933396118,2081.45953016272,2502.57933082195,1843.1811986606,2292.65663422801,973.881625071941,894.465494689478,5483.19958928478,1483.95282007011,465.88413645163,2874.42662062471
"OTU_51831",542.671218542353,815.38208287553,2467.75456495579,-895.634607335322,209712.44901376,11572.0660283577,2070.84991890336,957.275990163763,20679.7605425627,31055.817218647,2901.39780515879,-6309.23825406791,36316.1130905666,20268.385078219,2220.90264479674,6582.59603411291,119311.040535238,5703.88511745932,12976.7029116308,1459.08813373097,20926.2109558939,15841.6613953853,11310.3024381311,21086.1494009313,6255.75807042327,88274.4195050489,20986.0445639094,197.756984774761,2737.39084654424,10450.7982394182,-27042.0120336943,2628.99866582954,-10390.793112018,1847.70807827133,247.934573327055,-660.540692199027,25997.3894469733,19578.1338748496,28601.2934782609,2761.2582143044,1626.8470412808,42.4462669387328,-682.661879349134,-873.391265107518,28272.5960079527,1593.81669544289,10205.4133181604,13913.7648328363,-987.801601004552,-3289.34339193219,800.917085229948,223277.723068069,76558.9488306388,-3591.99599748862,18527.7023491864,1806.52844922304,-2621.12231203893,2467.77963951237,4070.9676398263,927.237377701041,-6997.32144352012,160.73578192853,-11.3468319991629,-1426.517985141,20984.4830481871,27036.3949144561,-18129.5911683148,3359.24546120442,1240.93064929629,27116.5534583791,-119.425273374143,12182.6322005965,10257.5761000366,3570.53578716057,508011.694553445,617.642285355517,4817.52609480458,94250.3712394705,6875.09968346152,3488.02376654633,124610.61739392,9724.02031339926,-894.887288756344,10982.0230209805,6666.95373567729,194453.799011144,5357.2874614137,29517.2857348402,444.96673729922,83.9511850572908,1979.67478941035,315347.825040548,46052.562627531,296.145764662795,-1648.13935541255,1643.94316695443,2924.13709255481,4300.52251085649,-210.899322450688,60647.4911316905,18891.5933134516,151225.707725109,50620.2809736828,3614.69337623607,2942.61010830325,-2694.25235441846,-3408.93406320306,187978.108342489,22221.1043268979,341.38274996076,22993.8918144718,207352.702911631,1831.66764767436,4450.15288023858,7338.54755925286,1216.54970438968,-752.075066708523,4597.19099565741
"OTU_58295",23849.3399780254,-3136.82230680689,34884.9793857584,20168.8332810129,-71218.0200387171,-2604.6139669335,5079.97915031654,5121.04664364569,590629.116255951,-11875.3445299011,20037.7131795113,115877.651912311,273790.18882436,37164.6310495474,413.667229111076,77498.2924449328,354903.821665882,-4276.8855098624,13743.5198425156,11607.5974206038,15841.6613953853,419628.340422749,174968.258789829,194939.347734526,62824.2029770313,543569.751478052,18407.665044734,2831.46546852927,1191.07362789724,72115.4545597237,390608.31372626,-1540.44422644274,125250.946894784,14502.4880709465,17678.5412154031,5187.18660074295,66345.9504787318,-55581.0205488411,18417.8731884058,54898.2038533982,15897.2985795009,9488.0739025794,5815.32757808821,9575.63199131481,192133.68754251,6604.61539266468,-194.192002825302,160079.697064825,14668.0075079789,-7486.4255611364,5401.7690184691,884361.883390886,-171412.0587035,15173.3725344007,226255.191976665,14775.2806597604,25479.688144195,6495.77835766232,40559.3371527233,-4728.87991157851,157339.562208968,26557.105098624,10512.5515094438,10233.3505990687,63471.4543896824,86948.9258096584,306718.092594046,21798.0566760843,9929.66454769005,43478.6615785068,12781.8494218595,8774.25120336943,27059.3386830953,23049.1586878041,3459183.5796055,19088.5497828703,10513.5423402919,-44152.6050855439,52001.5676372103,30236.4596478836,630192.2423743,33138.833542615,16854.6423769162,104475.089494062,96318.9728195469,143579.165123215,1023.74200805734,49655.6626510752,5728.86656987391,5768.67236959138,2227.91278187621,-452043.659865013,161722.386399309,26888.8822398368,17676.079723225,32012.885719144,2832.48027520536,3934.02578088212,24259.7495814367,9262.1663396641,-25646.4869722179,111705.992178099,123332.516062366,37400.782909538,-12115.1686025218,15609.5116805316,46769.4355412546,-95219.4089363261,13284.129846178,7390.65342960289,23538.103568252,137451.686509182,15940.0751451891,110.350481347774,52321.1256474651,32024.0863417569,9892.17090461989,11502.5266441689
